MD,CALI,DEN_QI_EDIT,DT_QI_EDIT,GR,RT,IGR,VSH,porosity
8716,11.86812,2.162775,100.6469,21.56286,1.958984,0.020576681,0.004497698,0.32001462
8716.5,11.86817,2.18948,99.59251,23.26778,1.997673,0.029141398,0.006440888,0.304397661
8717,11.93329,2.213803,97.8912,22.88221,1.998962,0.027204476,0.00599769,0.290173684
8717.5,11.93358,2.257044,96.59119,23.3924,2.019827,0.029767431,0.006584605,0.26488655
8718,12.06389,2.253903,94.9982,23.93742,2.032504,0.032505355,0.007215864,0.266723392
8718.5,12.09588,2.228625,95.70343,25.84382,2.083602,0.042082213,0.009459113,0.281505848
8719,11.99795,2.205891,96.20221,24.15262,2.136049,0.033586419,0.007466339,0.294800585
8719.5,11.93315,2.242677,96.35384,23.30342,2.142339,0.029320437,0.006481966,0.273288304
8720,11.96592,2.255064,97.6057,20.84667,2.122308,0.016978879,0.003694062,0.266044444
8720.5,11.96579,2.214495,98.40369,26.45795,2.077835,0.045167314,0.010193569,0.289769006
8721,11.93329,2.190004,98.20317,25.32217,1.971977,0.039461689,0.008839805,0.304091228
8721.5,11.96585,2.176593,98.90402,25.53251,1.941815,0.040518338,0.009089022,0.311933918
8722,11.96585,2.187808,99.30194,27.94358,2.001596,0.052630421,0.011994494,0.305375439
8722.5,11.96585,2.182096,99.20151,27.95253,2.021195,0.052675381,0.012005448,0.308715789
8723,11.96585,2.184581,99.45215,29.14487,2.06825,0.058665138,0.013476151,0.307262573
8723.5,11.9333,2.161562,99.74924,24.19291,2.172127,0.033788817,0.00751331,0.320723977
8724,11.96594,2.15702,99.09538,22.52281,2.17632,0.025399019,0.005586552,0.323380117
8724.5,11.96576,2.19721,98.54646,20.85705,2.124187,0.017031023,0.003705657,0.299877193
8725,11.9333,2.207417,98.09648,23.02399,2.072206,0.027916712,0.006160405,0.293908187
8725.5,11.96594,2.195267,97.64658,24.11827,2.033181,0.033413861,0.007426312,0.30101345
8726,11.96554,2.186811,97.80273,23.04334,2.025768,0.028013917,0.006182635,0.30595848
8726.5,11.93297,2.187534,98.20337,24.27772,2.056285,0.034214862,0.007612264,0.305535673
8727,11.90041,2.185567,98.50133,23.23276,2.060735,0.028965474,0.006400543,0.306685965
8727.5,11.86786,2.180344,97.60132,22.42548,2.074338,0.024910079,0.005475538,0.309740351
8728,11.90118,2.218927,98.20061,24.46182,2.082778,0.035139694,0.007827439,0.287177193
8728.5,11.966,2.194906,98.09836,24.39665,2.096098,0.034812311,0.00775121,0.301224561
8729,11.93318,2.198652,97.84924,22.70356,2.135316,0.026307022,0.005793084,0.299033918
8729.5,11.93345,2.210536,97.99388,24.06882,2.185009,0.033165447,0.00736872,0.292084211
8730,11.96646,2.190108,96.38869,22.49361,2.16071,0.025252332,0.005553232,0.304030409
8730.5,12.03162,2.2272,95.38966,22.53668,2.19677,0.025468695,0.005602383,0.282339181
8731,12.09674,2.255275,94.29144,24.19011,2.235849,0.033774751,0.007510045,0.265921053
8731.5,11.9325,2.263446,94.25441,25.36928,2.188476,0.039698347,0.008895564,0.26114269
8732,11.9007,2.236941,94.90892,23.39229,2.208472,0.029766878,0.006584478,0.27664269
8732.5,11.93365,2.216112,95.80713,22.41458,2.209172,0.024855322,0.005463114,0.288823392
8733,11.93367,2.208151,95.90454,23.64401,2.126487,0.031031401,0.006875477,0.293478947
8733.5,11.96662,2.209149,96.49884,26.44467,2.112617,0.045100601,0.010177625,0.292895322
8734,12.06487,2.215947,95.9455,22.44422,2.111627,0.02500422,0.005496902,0.288919883
8734.5,12.19416,2.212691,95.70425,19.96949,2.082766,0.012572339,0.00271983,0.290823977
8735,11.93183,2.211656,96.66017,20.94044,2.072635,0.017449935,0.00379886,0.29142924
8735.5,11.86791,2.224061,97.41083,20.38371,2.076424,0.014653186,0.003178508,0.284174854
8736,11.93285,2.180812,98.45705,21.93116,2.078053,0.022426847,0.004913863,0.309466667
8736.5,11.90028,2.190375,98.49838,23.61055,2.094011,0.030863314,0.006836741,0.303874269
8737,11.86775,2.205231,97.99765,25.43919,2.061458,0.040049542,0.008978371,0.29518655
8737.5,11.90073,2.187823,97.9519,24.38844,2.024934,0.034771068,0.007741612,0.305366667
8738,11.90073,2.174671,98.90187,24.53778,1.994683,0.035521282,0.00791637,0.313057895
8738.5,11.90073,2.190448,98.95146,23.10549,1.990213,0.02832613,0.006254074,0.303831579
8739,11.90076,2.196916,99.09052,21.81467,2.039258,0.021841656,0.00478202,0.300049123
8739.5,11.96541,2.203773,97.83321,23.39341,2.035199,0.029772504,0.006585771,0.296039181
8740,11.93285,2.206097,96.63821,25.76184,1.974117,0.041670384,0.00936151,0.294680117
8740.5,11.90026,2.226394,96.91086,27.07482,1.968211,0.048266179,0.010937174,0.282810526
8741,11.83538,2.195631,98.28279,35.79958,1.925519,0.092095274,0.02211261,0.300800585
8741.5,11.86835,2.168935,101.4402,38.37268,1.883378,0.10502132,0.025655569,0.316412281
8742,11.86798,2.119208,103.7305,42.85418,1.916395,0.127534271,0.03211374,0.345492398
8742.5,11.83562,2.087365,105.3176,41.86021,1.934807,0.122541032,0.030649006,0.364114035
8743,11.86817,2.100411,105.9519,43.96569,1.929911,0.133117975,0.033774053,0.356484795
8743.5,11.86817,2.117025,105.7481,42.46793,1.964372,0.125593932,0.031542325,0.346769006
8744,11.86817,2.094449,105.6962,45.44115,1.970227,0.140529992,0.036015066,0.359971345
8744.5,11.86817,2.08473,105.201,43.34046,1.951727,0.129977113,0.032837194,0.365654971
8745,11.86817,2.116693,106.3056,41.17252,1.91477,0.119086401,0.029646534,0.346963158
8745.5,11.86819,2.080427,106.3982,39.94139,1.898418,0.112901782,0.027873903,0.368171345
8746,11.90071,2.119834,106.0036,39.31139,1.892275,0.109736958,0.026977621,0.345126316
8746.5,11.90133,2.097711,106.8581,41.10551,1.91739,0.118749774,0.029549325,0.358063743
8747,11.99863,2.112355,107.0972,41.73804,1.911854,0.121927308,0.030470264,0.3495
8747.5,11.93309,2.112709,106.5876,36.66635,2.011791,0.09644952,0.023292991,0.349292982
8748,11.96556,2.199291,105.6803,34.62141,2.096237,0.086176702,0.02052915,0.298660234
8748.5,11.93248,2.230111,104.1894,50.83244,2.125718,0.167613301,0.044575602,0.280636842
8749,11.86817,2.18808,104.1558,56.79143,2.283937,0.197548467,0.054755753,0.305216374
8749.5,11.86817,2.216769,104.7113,54.96732,2.209102,0.188384995,0.051556093,0.288439181
8750,11.86817,2.23593,105.4684,63.55594,2.076894,0.231530187,0.067299992,0.277233918
8750.5,11.86817,2.156517,107.1882,66.35446,2.15358,0.245588637,0.072817924,0.323674269
8751,11.86813,2.138499,106.1799,56.94465,2.158908,0.198318172,0.055027954,0.334211111
8751.5,11.83504,2.22503,105.1327,67.68282,2.217899,0.252261694,0.075507544,0.283608187
8752,11.86812,2.288558,104.9803,78.00551,2.409382,0.304118039,0.098053992,0.24645731
8752.5,11.83624,2.232085,103.3772,81.39717,2.420707,0.321156145,0.106140849,0.279482456
8753,11.8688,2.206528,102.5143,82.1366,2.285616,0.324870694,0.107951309,0.29442807
8753.5,11.90103,2.238983,103.2646,81.67104,2.274006,0.32253194,0.106809397,0.275448538
8754,11.90073,2.205078,104.0148,71.66754,2.189748,0.272279055,0.083857409,0.295276023
8754.5,11.90073,2.189148,105.0746,66.39655,2.061169,0.245800078,0.072902442,0.304591813
8755,11.90073,2.166916,106.7667,63.85824,2.083739,0.233048801,0.067886508,0.317592982
8755.5,11.90064,2.143425,107.3065,57.45977,2.025221,0.200905893,0.055947035,0.331330409
8756,11.83564,2.166689,107.6064,55.54948,2.020962,0.191309494,0.052569098,0.317725731
8756.5,11.86882,2.165236,107.9045,66.11348,2.086558,0.244378067,0.072334909,0.318575439
8757,11.86855,2.133483,106.4722,52.08797,2.073586,0.173920494,0.046656009,0.337144444
8757.5,11.90073,2.20875,105.2675,60.78453,2.112994,0.217607926,0.062028111,0.293128655
8758,11.90073,2.241939,103.456,47.58862,2.19606,0.151317873,0.039353839,0.273719883
8758.5,11.90085,2.223701,101.1253,35.37238,2.151752,0.089949222,0.021535674,0.28438538
8759,11.99842,2.201965,101,33.34937,2.071207,0.07978657,0.018846299,0.297096491
8759.5,11.96585,2.197007,101.75,24.2264,1.93929,0.033957055,0.007552372,0.299995906
8760,11.99842,2.16106,102.6,22.48978,1.841717,0.025233092,0.005548863,0.321017544
8760.5,11.90073,2.16292,103.5,23.67483,1.842804,0.031186226,0.006911171,0.319929825
8761,11.93329,2.181462,103.6,30.1617,1.863155,0.063773214,0.014748342,0.30908655
8761.5,11.90073,2.185815,104.4007,30.87479,1.942908,0.067355443,0.015650508,0.306540936
8762,11.90073,2.198996,104.6503,28.59006,2.081829,0.055878033,0.012789004,0.298832749
8762.5,11.90073,2.185735,104.6995,26.3921,2.063903,0.044836514,0.010114538,0.306587719
8763,11.96601,2.201594,103.6486,31.02515,2.087349,0.068110781,0.015841796,0.29731345
8763.5,12.06361,2.190699,103.1966,30.4422,2.156666,0.065182314,0.015102228,0.303684795
8764,11.96585,2.203048,101.4494,31.17984,2.157443,0.068887871,0.01603898,0.296463158
8764.5,11.96585,2.200298,99.69661,28.75544,2.162785,0.056708824,0.012993318,0.298071345
8765,11.96585,2.190423,99.5999,28.09618,2.132537,0.053397012,0.01218144,0.303846199
8765.5,11.93329,2.207375,99.60042,22.81779,2.112615,0.02688086,0.005923857,0.293932749
8766,11.93329,2.2107,100.2014,27.40325,2.087164,0.049916057,0.011335498,0.291988304
8766.5,11.96586,2.206573,101.2529,28.81952,2.042261,0.057030732,0.013072601,0.294401754
8767,11.96576,2.178162,101.9007,28.24847,2.047908,0.054162045,0.012368373,0.311016374
8767.5,11.86817,2.179042,101.5474,26.18734,2.068352,0.043807896,0.009869222,0.310501754
8768,11.9334,2.167753,100.5966,27.00339,2.058198,0.047907348,0.010850766,0.317103509
8768.5,11.93336,2.152366,99.84628,27.33039,2.129792,0.049550042,0.011246987,0.326101754
8769,11.96579,2.183837,98.74606,27.253,2.139654,0.049161271,0.011153064,0.307697661
8769.5,11.90055,2.21481,97.79617,27.64122,2.155992,0.051111506,0.011625165,0.289584795
8770,11.86821,2.223356,96.79861,25.09684,2.112545,0.038329736,0.008573576,0.284587135
8770.5,12.03123,2.219631,97.30214,24.02991,2.047779,0.032969981,0.00732343,0.286765497
8771,12.06374,2.221597,97.90292,24.02063,1.983605,0.032923363,0.007312631,0.285615789
8771.5,12.1281,2.232018,99.10658,21.10496,1.982285,0.018276407,0.003983035,0.279521637
8772,12.03094,2.211736,98.45667,26.76454,2.049205,0.046707478,0.010562409,0.291382456
8772.5,11.93273,2.233396,99.65524,31.16043,2.04982,0.068790364,0.016014217,0.278715789
8773,11.90029,2.211112,99.90703,42.57005,2.105303,0.126106935,0.031693124,0.291747368
8773.5,11.77048,2.163551,101.2073,54.19621,2.157012,0.184511301,0.050225944,0.319560819
8774,11.77048,2.141877,102.4068,53.34371,2.123782,0.180228741,0.048770697,0.332235673
8774.5,11.77048,2.1351,103.5047,70.88445,2.141612,0.268345179,0.082182449,0.33619883
8775,11.77049,2.158543,103.6984,72.19135,2.262143,0.27491043,0.084987261,0.322489474
8775.5,11.8356,2.141352,103.1461,70.97954,2.407877,0.268822866,0.082384938,0.33254269
8776,11.8356,2.17014,102.395,84.1385,2.479554,0.334927299,0.112940313,0.315707602
8776.5,11.80304,2.222239,101.3967,81.84723,2.454949,0.323417035,0.107240745,0.285240351
8777,11.80304,2.253294,101.6003,84.26337,2.495107,0.335554588,0.11325579,0.267079532
8777.5,11.80305,2.175305,101.5,82.70311,2.441127,0.327716574,0.109350098,0.312687135
8778,11.8356,2.211284,101.551,88.45853,2.454462,0.356629101,0.124155039,0.291646784
8778.5,11.83551,2.279104,101.7988,89.94354,2.635749,0.364089093,0.128156533,0.251985965
8779,11.80305,2.301413,100.696,92.82057,2.715754,0.37854194,0.136130214,0.238939766
8779.5,11.83585,2.308719,100.2967,92.23944,2.852097,0.375622616,0.134495707,0.234667251
8780,11.83586,2.308477,99.84712,92.98764,2.857605,0.379381222,0.136602391,0.234808772
8780.5,11.86841,2.323982,99.60004,94.14073,2.82197,0.385173804,0.139889139,0.22574152
8781,11.83593,2.336952,99.90234,92.45416,2.818502,0.376701269,0.135098211,0.218156725
8781.5,11.86786,2.34455,100.0526,93.34993,2.792227,0.381201196,0.1376298,0.21371345
8782,11.83529,2.307391,100.4004,95.22369,2.812643,0.390614086,0.143020771,0.23544386
8782.5,11.83544,2.324396,100.2476,94.98622,2.886179,0.389421149,0.142330326,0.225499415
8783,11.80304,2.353819,99.89441,96.2401,2.951746,0.395720053,0.145999974,0.208292982
8783.5,11.80304,2.368922,98.75003,98.13042,2.980622,0.405216132,0.151645523,0.199460819
8784,11.80304,2.36308,99.40999,97.16344,2.915926,0.400358479,0.148740406,0.202877193
8784.5,11.8032,2.335784,100.7115,97.31952,2.838622,0.401142552,0.149206874,0.218839766
8785,11.83592,2.292003,101.8096,100.8185,2.785843,0.418719783,0.159914135,0.24444269
8785.5,11.86847,2.291264,102.5928,101.1486,2.772793,0.420378051,0.160949416,0.244874854
8786,11.8356,2.340131,100.3724,108.3877,2.745555,0.456743888,0.184796226,0.216297661
8786.5,11.8356,2.336214,97.88087,109.3884,2.782646,0.461770935,0.188271165,0.218588304
8787,11.8356,2.310953,98.24734,93.08138,2.827091,0.379852127,0.136867766,0.233360819
8787.5,11.83562,2.356349,97.40488,94.57999,2.811007,0.38738044,0.141154097,0.20681345
8788,11.86817,2.379982,98.57263,94.80428,2.872461,0.388507168,0.141802762,0.192992982
8788.5,11.86817,2.364961,101.801,95.9373,2.886286,0.394198928,0.145108353,0.201777193
8789,11.86815,2.374334,100.29,96.56364,2.830472,0.397345366,0.146956519,0.196295906
8789.5,11.8356,2.416069,99.64174,98.21548,2.830957,0.405643434,0.151902806,0.171889474
8790,11.8356,2.408153,98.89439,97.61203,2.802239,0.402611985,0.150083614,0.176518713
8790.5,11.83562,2.402722,98.80124,95.57091,2.745531,0.392358357,0.144034125,0.179694737
8791,11.86815,2.394175,99.10721,100.977,2.703967,0.419516013,0.160410683,0.184692982
8791.5,11.83539,2.417743,99.96875,99.61876,2.619427,0.412692853,0.156188296,0.170910526
8792,11.83508,2.379664,103.1234,98.69141,2.530736,0.408034283,0.153347579,0.193178947
8792.5,11.7693,2.391237,104.5214,98.87134,2.478565,0.408938166,0.153896102,0.186411111
8793,11.63978,2.337927,106.215,98.31525,2.431862,0.406144631,0.152204943,0.21758655
8793.5,11.60722,2.307553,105.7007,101.798,2.38604,0.423640331,0.162999003,0.235349123
8794,11.57469,2.335138,106.4989,93.98352,2.36238,0.384384055,0.13943815,0.219217544
8794.5,11.60781,2.343385,106.1912,96.1057,2.358369,0.39504489,0.145603792,0.214394737
8795,11.6075,2.350136,105.112,98.20856,2.33385,0.405608671,0.151881864,0.210446784
8795.5,11.57505,2.351998,106.822,96.07581,2.3063,0.394894737,0.145515776,0.209357895
8796,11.60747,2.335472,108.3183,99.33894,2.278533,0.411287169,0.155327556,0.219022222
8796.5,11.51057,2.358766,107.5124,99.55873,2.234933,0.412391291,0.156003379,0.2054
8797,11.57637,2.332476,109.4529,99.34554,2.214414,0.411320324,0.155347822,0.220774269
8797.5,11.67326,2.315273,109.2946,101.6881,2.233848,0.423088245,0.162650938,0.230834503
8798,11.64023,2.364708,108.7499,101.8131,2.337424,0.423716187,0.163046865,0.201925146
8798.5,11.64023,2.33752,109.5801,99.18111,2.707244,0.410494305,0.15484343,0.217824561
8799,11.64026,2.402487,105.9928,95.52985,3.571883,0.39215209,0.143914056,0.179832164
8799.5,11.70608,2.452039,97.1031,80.61176,4.330903,0.317210615,0.104236606,0.150854386
8800,11.73888,2.552123,87.18524,65.41957,4.40938,0.240892189,0.070952398,0.092325731
8800.5,11.86817,2.455451,83.2177,47.56952,3.618685,0.151221923,0.039323735,0.148859064
8801,11.86817,2.28049,83.27094,45.24874,2.670276,0.139563415,0.035720402,0.251175439
8801.5,11.86828,2.249025,90.10931,37.6321,2.153766,0.101300994,0.024623783,0.269576023
8802,11.99839,2.207188,95.75471,36.04379,2.084878,0.093322071,0.022443846,0.294042105
8802.5,11.96561,2.239604,95.78871,36.41515,2.043853,0.095187609,0.022949545,0.27508538
8803,11.96631,2.248714,94.01115,37.61626,2.01352,0.101221421,0.024601821,0.269757895
8803.5,12.03176,2.219085,95.32726,40.02191,1.943912,0.113306277,0.027988982,0.287084795
8804,12.06359,2.160561,97.08524,42.98463,1.865896,0.12818959,0.03230737,0.321309357
8804.5,12.03032,2.154285,99.45216,38.54383,1.879861,0.105881097,0.025895422,0.324979532
8805,11.93268,2.157115,103.7814,45.46852,1.95777,0.140667487,0.036057041,0.323324561
8805.5,11.90075,2.171663,103.6678,51.30447,2.012704,0.169984558,0.045353809,0.314816959
8806,11.96629,2.175927,99.95522,52.07792,2.050017,0.173870007,0.046639222,0.312323392
8806.5,11.96649,2.20726,98.22656,51.935,2.087788,0.173152044,0.046400734,0.294
8807,11.99905,2.205447,97.49307,51.39548,2.058711,0.170441749,0.045504396,0.295060234
8807.5,12.03129,2.205575,97.67065,57.90083,1.987356,0.203121571,0.056738839,0.29498538
8808,12.03098,2.180516,101.4342,58.48075,1.965245,0.206034817,0.057786799,0.309639766
8808.5,12.03098,2.189657,102.4972,46.66915,1.936368,0.146698888,0.03791298,0.304294152
8809,12.031,2.174208,101.6888,34.7431,1.904263,0.086788015,0.020691591,0.313328655
8809.5,12.06445,2.173767,101.1907,32.89998,1.900982,0.077529046,0.018258338,0.31358655
8810,12.13093,2.250975,100.7385,32.0953,1.951627,0.073486712,0.017214,0.268435673
8810.5,12.35474,2.257584,99.9807,29.8266,2.050763,0.062089829,0.014327244,0.26457076
8811,12.05845,2.258306,99.08066,34.36799,2.088294,0.084903639,0.020191683,0.264148538
8811.5,11.86817,2.226197,98.18137,31.02685,2.029789,0.068119321,0.015843961,0.282925731
8812,11.86817,2.20735,98.20313,26.24303,1.947069,0.044087657,0.009935878,0.293947368
8812.5,11.8681,2.167749,98.60399,25.94807,1.854306,0.042605916,0.00958338,0.317105848
8813,11.83606,2.152311,98.72083,26.27509,1.772067,0.044248711,0.009974273,0.326133918
8813.5,12.03018,2.212289,100.6859,28.96735,1.770525,0.05777336,0.013255753,0.291059064
8814,11.90073,2.247012,102.2,28.85422,1.807218,0.057205048,0.013115561,0.270753216
8814.5,11.86817,2.188641,102.6,30.72321,1.880639,0.066593976,0.015458042,0.304888304
8815,11.96585,2.195464,103.2,28.19026,2.027704,0.053869625,0.012296878,0.300898246
8815.5,11.93329,2.186432,102,34.32997,2.108794,0.084712644,0.020141149,0.306180117
8816,11.93329,2.206056,99.45,35.0776,2.114658,0.088468386,0.021139419,0.294704094
8816.5,11.86812,2.206005,97.89767,37.2785,2.100682,0.099524674,0.024134604,0.294733918
8817,11.96585,2.232356,97.09944,38.13961,2.10947,0.103850486,0.025329791,0.279323977
8817.5,11.86829,2.258707,98.00029,36.96509,2.155803,0.097950249,0.023702883,0.263914035
8818,11.93342,2.247383,97.84914,37.91413,2.224644,0.10271778,0.025015551,0.270536257
8818.5,11.99854,2.272785,96.94882,29.92785,2.33183,0.062598461,0.014454286,0.255681287
8819,12.06367,2.283064,96.49995,32.02061,2.32481,0.073111504,0.017117614,0.249670175
8819.5,12.09606,2.260465,96.95131,31.29149,2.2157,0.069448748,0.016181545,0.262885965
8820,11.99817,2.240261,98.0002,29.03116,2.111793,0.058093912,0.013334917,0.27470117
8820.5,11.83566,2.190285,97.64902,29.23558,2.024956,0.059120822,0.013588965,0.303926901
8821,11.86823,2.225986,96.9984,28.54474,2.011894,0.055650366,0.012733091,0.283049123
8821.5,11.90086,2.236446,95.79852,31.28459,2.045366,0.069414086,0.016172729,0.276932164
8822,11.93344,2.231494,95.64963,27.17016,2.032495,0.048745122,0.01105263,0.27982807
8822.5,12.1939,2.214254,95.60004,29.4883,1.965543,0.060390368,0.013903965,0.289909942
8823,12.12823,2.203773,95.70064,28.09717,1.955474,0.053401985,0.012182654,0.296039181
8823.5,11.86788,2.175272,96.20044,30.88364,1.957477,0.067399901,0.015661756,0.312706433
8824,11.83559,2.16025,96.25,32.83094,1.983564,0.077182222,0.018168311,0.321491228
8824.5,11.9006,2.215032,96.19939,32.32836,2.048841,0.074657496,0.01751536,0.289454971
8825,11.83542,2.260642,95.89833,29.84306,2.055118,0.062172516,0.014347886,0.262782456
8825.5,11.80301,2.213768,95.2493,30.80403,2.012349,0.066999978,0.015560615,0.290194152
